customerID,Churn
9819-FBNSV,No
9544-PYPSJ,No
1591-XWLGB,No
0396-UKGAI,No
3243-ZHOHY,No
5186-EJEGL,No
7527-QNRUS,No
9986-BONCE,Yes
2722-JMONI,Yes
2203-GHNWN,No
3878-AVSOQ,No
3258-SYSWS,No
5296-PSYVW,No
6319-QSUSR,No
4083-EUGRJ,Yes
7579-OOPEC,Yes
0512-FLFDW,No
1771-OADNZ,Yes
0487-CRLZF,No
2107-FBPTK,No
9451-WLYRI,No
8219-VYBVI,No
1991-VOPLL,No
9738-QLWTP,No
1016-DJTSV,No
9419-IPPBE,No
0174-QRVVY,No
5699-BNCAS,No
2900-PHPLN,No
0612-RTZZA,Yes
8106-GWQOK,No
8751-EDEKA,No
6878-GGDWG,No
4039-PIMHX,No
8450-LUGUK,No
3604-WLABM,No
0795-GMVQO,No
2259-OUUSZ,No
1142-IHLOO,No
6410-LEFEN,Yes
4633-MKHYU,No
6257-RJOHI,No
1545-JFUML,No
3194-ORPIK,Yes
7826-VVKWT,No
1353-GHZOS,No
2587-EKXTS,No
5442-BXVND,No
8816-VXNZD,Yes
9378-FXTIZ,Yes
1723-HKXJQ,Yes
7825-GKXMW,Yes
9753-OYLBX,No
2364-UFROM,No
6656-JWRQX,No
6473-ULUHT,No
1240-KNSEZ,Yes
0836-SEYLU,Yes
4433-JCGCG,Yes
3716-BDVDB,Yes
7688-AWMDX,No
2842-BCQGE,No
7244-QWYHG,No
5899-MQZZL,Yes
6849-OYAMU,Yes
5312-UXESG,No
9488-HGMJH,Yes
6038-GCYEC,Yes
2150-WLKUW,No
7159-FVYPK,No
7032-LMBHI,No
1150-WFARN,Yes
6088-BXMRG,No
3144-AUDBS,Yes
4821-SJHJV,No
7346-MEDWM,No
1137-DGOWI,No
5616-PRTNT,Yes
3812-LRZIR,No
4818-QIUFN,Yes
9483-GCPWE,No
4227-OJHAL,No
9220-CXRSC,No
4993-JCRGJ,No
9537-JALFH,No
6698-OXETB,No
2103-ZRXFN,No
3724-BSCVH,No
4877-TSOFF,No
9209-NWPGU,No
6961-VCPMC,Yes
7306-YDSOI,No
5288-AHOUP,No
6688-UZPWD,Yes
0655-YDGFJ,No
8468-EHYJA,No
6823-SIDFQ,No
1097-FSPVW,No
2839-RFSQE,Yes
8328-SKJNO,No
7010-ZMVBF,No
5201-CBWYG,No
0968-GSIKN,Yes
1965-DDBWU,Yes
9057-SIHCH,Yes
6352-GIGGQ,No
3635-QQRQD,No
6771-XWBDM,Yes
2897-DOVND,No
3082-YVEKW,No
0191-EQUUH,No
7134-HBPBS,No
3489-HHPFY,No
2926-JEJJC,No
8601-QACRS,Yes
4950-BDEUX,No
5789-LDFXO,No
0508-OOLTO,No
2984-TBYKU,No
9822-WMWVG,No
2391-SOORI,Yes
9040-KZVWO,No
2645-QTLMB,Yes
4806-HIPDW,Yes
1548-ARAGG,No
6339-RZCBJ,No
4424-TKOPW,Yes
4415-WNGVR,No
2522-AHJXR,No
0412-UCCNP,No
1816-FLZDK,No
7096-UCLNH,No
8443-ZRDBZ,Yes
9136-ALYBR,Yes
4615-PIVVU,No
8885-QSQBX,No
7479-NITWS,Yes
8617-ENBDS,No
9385-NXKDA,No
0430-IHCDJ,No
2959-MJHIC,Yes
6674-KVJHG,No
1814-DKOLC,No
4201-JMNGR,Yes
9351-HXDMR,No
3537-HPKQT,No
2129-ALKBS,No
5821-MMEIL,No
5960-WPXQM,Yes
0684-AOSIH,Yes
8260-NGFNY,Yes
1309-XGFSN,No
1866-RZZQS,Yes
6968-URWQU,No
4742-TXUEX,No
9631-XEYKE,No
8631-NBHFZ,Yes
1335-MXCSE,No
8873-TMKGR,No
8800-JOOCF,No
1469-LBJQJ,No
4958-XCBDQ,Yes
8337-UPOAQ,Yes
0064-YIJGF,No
2386-OWURY,No
1725-IQNIY,Yes
0310-VQXAM,No
6598-RFFVI,Yes
3453-RTHJQ,No
6712-OAWRH,Yes
6278-FEPBZ,No
4280-DLSHD,No
1508-DFXCU,No
8614-VGMMV,Yes
7868-BGSZA,No
2800-QQUSO,No
2930-UOTMB,Yes
7973-DZRKH,No
5914-DVBWJ,Yes
7698-YFGEZ,No
2533-QVMSK,Yes
9773-PEQBZ,No
8644-XLFBW,Yes
0650-BWOZN,No
8625-AZYZY,Yes
7785-RDVIG,No
9602-WCXPI,No
2903-YYTBW,No
3620-MWJNE,No
8573-JGCZW,No
6837-HAEVO,No
6701-YVNQG,No
9306-CPCBC,Yes
4304-XUMGI,No
9504-YAZWB,No
8819-ZBYNA,No
6174-NRBTZ,No
9481-IEBZY,No
1833-VGRUM,Yes
6137-NICCO,No
9065-ZCPQX,No
6402-EJMWF,No
3620-EHIMZ,No
3213-VVOLG,No
6870-ECSHE,No
8747-UDCOI,No
8374-XGEJJ,Yes
2656-TABEH,Yes
6946-LMSQS,Yes
4626-OZDTJ,No
9169-BSVIN,No
2325-ZUSFD,Yes
8194-PEEBY,No
6872-HXFNF,No
3932-CMDTD,Yes
7714-YXSMB,No
8387-UGUSU,No
1080-BWSYE,No
4039-HEUNW,Yes
1194-HVAIF,No
0812-WUPTB,Yes
3594-UVONA,Yes
0004-TLHLJ,Yes
1767-TGTKO,No
8439-LTUGF,No
8805-JNRAZ,No
5089-IFSDP,Yes
6418-HNFED,No
0206-OYVOC,No
7291-CDTMJ,No
7128-GGCNO,No
0237-YFUTL,No
7691-KGKGP,No
6710-HSJRD,No
3675-EQOZA,No
0840-DCNZE,No
1732-FEKLD,No
9862-KJTYK,No
0479-HMSWA,No
5854-KSRBJ,No
0365-BZUWY,No
4817-VYYWS,Yes
5701-SVCWR,No
3129-AAQOU,No
4922-CVPDX,No
1396-QWFBJ,Yes
1357-BIJKI,No
1099-BTKWT,No
5299-SJCZT,Yes
2018-PZKMU,No
7340-KEFQE,No
4570-QHXHL,No
2403-BCASL,Yes
7392-YYPYJ,No
2898-LSJGD,Yes
2223-GDSHL,No
7359-PTSXY,Yes
9470-RTWDV,No
2176-OSJUV,No
9348-YVOMK,No
8104-OSKWT,No
4521-YEEHE,No
4090-KPJIP,No
3786-WOVKF,No
4503-BDXBD,Yes
6086-ESGRL,Yes
2592-HODOV,No
3886-CERTZ,Yes
7995-ZHHNZ,No
3824-RHKVR,No
5816-SCGFC,No
5989-AXPUC,No
4979-HPRFL,No
8590-OHDIW,No
8015-IHCGW,No
2332-TODQS,No
9278-VZKCD,No
8008-OTEZX,No
2773-OVBPK,No
5999-LCXAO,No
5206-XZZQI,No
4803-LBYPN,No
5759-RCVCB,Yes
6372-RFVNS,Yes
2139-FQHLM,No
8261-GWDBQ,No
1093-YSWCA,No
8938-UMKPI,Yes
0991-BRRFB,Yes
3882-IYOIJ,No
8749-TZYEC,No
1755-FZQEC,No
3115-JPJDD,No
5600-KTXFM,No
3871-IKPYH,Yes
6319-IEJWJ,Yes
9025-AOMKI,Yes
6339-TBELP,No
7964-YESJC,No
6173-GOLSU,No
5275-SQEIZ,Yes
7716-YTYHG,Yes
9938-ZREHM,No
7950-XWOVN,No
4390-KYULV,Yes
4647-MUZON,No
9702-AIUJO,No
8849-PRIQJ,No
8851-RAGOV,No
1304-NECVQ,Yes
5396-IZEPB,No
1729-VLAZJ,No
8285-ABVLB,No
0701-TJSEF,No
5712-VBOXD,No
6629-LADHQ,No
8945-GRKHX,Yes
1559-DTODC,No
4797-MIWUM,No
6959-UWKHF,Yes
8720-RQSBJ,No
4537-CIBHB,No
3815-SLMEF,Yes
5154-VEKBL,Yes
4324-AHJKS,No
4355-CVPVS,No
4495-LHSSK,No
5655-JSMZM,Yes
5915-ANOEI,No
9861-PDSZP,No
4505-EXZHB,Yes
7225-CBZPL,No
6704-UTUKK,No
4587-VVTOX,Yes
2019-HDCZY,No
4652-NNHNY,Yes
8788-DOXSU,No
7404-JLKQG,No
7421-ZLUPA,No
8972-HJWNV,Yes
3274-NSDWE,No
2632-IVXVF,No
3692-JHONH,No
8915-NNTRC,No
5914-GXMDA,No
7463-IFMQU,No
2920-RNCEZ,No
2541-YGPKE,No
8515-OCTJS,Yes
5382-TEMLV,No
3441-CGZJH,No
9592-ERDKV,No
2860-RANUS,Yes
5261-QSHQM,Yes
4778-IZARL,No
0432-CAJZV,No
7008-LZVOZ,No
8868-WOZGU,Yes
1200-TUZHR,No
9365-CSLBQ,No
1334-FJSVR,Yes
5884-FBCTL,No
7130-CTCUS,No
6242-FEGFD,No
7625-XCQRH,Yes
6194-HBGQN,No
7634-WSWDB,No
6986-IXNDM,No
1731-TVIUK,Yes
2987-BJXIK,No
9769-TSBZE,No
0406-BPDVR,Yes
0618-XWMSS,Yes
1395-WSWXR,No
6023-GSSXW,No
6752-APNJL,No
5276-KQWHG,Yes
0420-HLGXF,No
7446-KQISO,No
9823-EALYC,No
0582-AVCLN,No
5803-NQJZO,No
2565-JSLRY,Yes
2607-DHDAK,No
1073-XXCZD,No
0743-HRVFF,No
4006-HKYHO,No
3727-JEZTU,No
8143-ETQTI,No
6689-KXGBO,Yes
9667-TKTVZ,No
3657-COGMW,No
8570-KLJYJ,No
7754-IXRMC,No
9473-CBZOP,No
2969-WGHQO,No
6615-NGGZJ,Yes
4334-HOWRP,No
4255-DDUOU,Yes
5863-OOKCL,No
1686-STUHN,No
1329-VHWNP,No
2984-MIIZL,Yes
0266-GMEAO,No
5590-YRFJT,Yes
5574-NXZIU,No
0019-GFNTW,No
4256-ZWTZI,No
8309-PPCED,No
4098-NAUKP,No
5196-WPYOW,No
4608-LCIMN,No
1485-YDHMM,No
4054-CUMIA,No
0603-TPMIB,No
2525-GVKQU,No
8161-QYMTT,No
9581-GVBXT,No
5862-BRIXZ,No
5404-GGUKR,No
3308-JSGML,No
2126-GSEGL,No
3677-TNKIO,Yes
0440-QEXBZ,No
2434-EEVDB,No
6762-QVYJO,No
6199-IWKGC,No
2675-DHUTR,No
8152-VETUR,No
9667-EQRXU,Yes
7446-YPODE,No
9522-BNTHX,No
4676-WLUHT,No
3329-WDIOK,Yes
7980-MHFLQ,No
2873-ZLIWT,Yes
3415-TAILE,Yes
0757-WCUUZ,No
1629-DQQVB,No
1915-IOFGU,Yes
3045-XETSH,Yes
0374-AACSZ,No
7239-HZZCX,Yes
4872-VXRIL,No
9140-CZQZZ,No
3423-HHXAO,No
9938-TKDGL,No
0531-ZZJWQ,No
6537-QLGEX,No
2688-BHGOG,No
7683-CBDKJ,Yes
0946-CLJTI,Yes
3160-TYXLT,No
1325-USMEC,No
0916-QOFDP,No
0628-CNQRM,Yes
5606-AMZBO,No
6199-IPCAO,No
7665-TOALD,Yes
0112-QWPNC,Yes
0324-BRPCJ,Yes
2777-PHDEI,Yes
5640-CAXOA,No
2235-EZAIK,No
3847-BAERP,No
1196-AMORA,Yes
4282-YMKNA,Yes
1453-RZFON,No
8263-OKETD,No
0670-KDOMA,No
2476-YGEFM,No
8687-BAFGU,No
0641-EVBOJ,No
0829-XXPLX,No
9974-JFBHQ,No
5356-RHIPP,Yes
6624-JDRDS,No
0608-JDVEC,No
9780-FKVVF,No
1919-RTPQD,No
5214-NLTIT,No
3345-PBBFH,No
5055-BRMNE,No
9189-JWSHV,Yes
2190-PHBHR,No
2650-GYRYL,No
0746-JTRFU,Yes
5208-FVQKB,No
7184-LRUUR,No
6627-CFOSN,No
3982-JGSFD,No
1574-DYCWE,No
7247-XOZPB,No
2466-FCCPT,No
6211-WWLTF,No
4826-TZEVA,No
6016-NXBNJ,No
9138-EFSMO,No
0576-WNXXC,Yes
4632-XJMEX,No
8910-LEDAG,No
3452-GWUIN,No
2716-GFZOR,No
3724-UCSHY,No
8626-XHBIE,No
4628-CTTLA,Yes
3192-LNKRK,No
4439-YRNVD,No
2876-VBBBL,Yes
6834-NXDCA,Yes
2208-UGTGR,No
3005-TYFRD,No
8670-MEFCP,No
3079-BCHLN,No
7777-UNYHB,No
5597-GLBUC,Yes
7278-CKDNC,No
2748-MYRVK,Yes
8450-UYIBU,No
2969-VAPYH,No
4822-YCXMX,Yes
7181-OQCUT,No
8474-UMLNT,No
9821-POOTN,Yes
3836-FZSDJ,No
9142-XMYJH,No
6559-ILWKJ,Yes
0187-QSXOE,No
7733-UDMTP,No
2649-HWLYB,No
5214-CHIWJ,No
4229-CZMLL,Yes
6904-JLBGY,No
2465-BLLEU,No
1685-VAYJF,No
8874-EJNSR,No
6917-YACBP,No
5049-MUBWG,No
4223-WOZCM,No
0769-MURVM,No
9253-VIFJQ,No
7030-FZTFM,No
9741-YLNTD,No
5917-RYRMG,No
5120-ZBLAI,No
1194-BHJYC,No
3663-MITLP,Yes
0906-QVPMS,No
9025-ZRPVR,Yes
1905-OEILC,No
7858-GTZSP,No
3285-UCQVC,Yes
6248-BSHKG,No
4685-TFLLS,No
3470-BTGQO,No
1209-VFFOC,No
8224-DWCKX,No
5482-PLVPE,Yes
4553-DVPZG,No
4902-OHLSK,Yes
6917-IAYHD,No
0495-ZBNGW,Yes
8620-RJPZN,No
7572-KPVKK,No
2642-MAWLJ,No
2357-COQEK,Yes
7103-ZGVNT,No
3737-GCSPV,Yes
2027-WKXMW,No
7137-NAXML,No
2428-ZMCTB,No
2961-VNFKL,No
1768-HNVGJ,No
6963-KQYQB,No
5934-RMPOV,No
1207-BLKSA,No
4088-YLDSU,Yes
8316-BBQAY,No
1166-PQLGG,No
3146-JTQHR,No
4291-YZODP,No
4395-PZMSN,No
6427-FEFIG,No
0017-IUDMW,No
8706-HRADD,No
9955-QOPOY,No
4385-ZKVNW,No
5446-DKWYW,No
2034-CGRHZ,Yes
5797-APWZC,Yes
3683-QKIUE,Yes
4228-ZGYUW,Yes
9031-ZVQPT,No
2990-IAJSV,No
8107-KNCIM,No
9027-YFHQJ,No
5176-LDKUH,No
4644-OBGFZ,No
7926-IJOOU,No
6480-YAGIY,No
4029-HPFVY,No
7602-DBTOU,No
5345-BMKWB,No
3519-ZKXGG,Yes
5457-COLHT,No
6416-TVAIH,Yes
5451-YHYPW,No
5108-ADXWO,Yes
7998-WNZEM,No
3066-RRJIO,Yes
4664-NJCMS,No
0307-BCOPK,No
7629-WFGLW,No
2542-HYGIQ,No
6715-OFDBP,Yes
5016-LIPDW,No
6481-LXPWL,No
1567-DSCIC,Yes
2150-UWTFY,Yes
6124-ACRHJ,No
9362-MWODR,No
9975-GPKZU,No
9625-RZFUK,No
5153-LXKDT,No
5161-UBZXI,No
1020-JPQOW,No
7919-ZODZZ,No
0565-JUPYD,No
6867-ACCZI,No
5939-XAIXZ,No
9054-FOWNV,No
2683-BPJSO,Yes
2157-MXBJS,Yes
8207-VVMYB,No
9732-EQMWY,No
9360-AHGNL,Yes
1087-UDSIH,Yes
5269-NRGDP,No
6195-MELTI,No
5485-WUYWF,Yes
2121-JAFOM,No
8818-DOPVL,No
2632-UCGVD,Yes
5445-PZWGX,Yes
1227-UDMZR,No
5198-HQAEN,No
9170-CCKOU,Yes
2167-FQSTQ,No
2819-GWENI,No
1043-YCUTE,Yes
3814-MLAXC,Yes
3572-UUHRS,No
2692-PFYTJ,No
1226-UDFZR,Yes
5955-EPOAZ,No
6821-JPCDC,No
8815-LMFLX,No
9135-HSWOC,No
8582-KRHPJ,No
5811-IWXYM,No
7044-YAACC,No
8189-XRIKE,No
1506-YJTYT,No
4123-DVHPH,No
6425-YQLLO,Yes
5442-UTCVD,Yes
2228-BZDEE,No
7734-DBOAI,Yes
2789-CZANW,No
2091-RFFBA,Yes
2114-MGINA,Yes
7596-LDUXP,No
3740-RLMVT,No
4489-SNOJF,Yes
2192-OZITF,No
5651-CPDND,No
2186-QZEYA,No
1131-ALZWV,No
7729-XBTWX,No
9134-WYRVP,No
3284-SVCRO,No
9732-OUYRN,No
0559-CKHUS,No
2931-SVLTV,No
6899-PPEEA,Yes
7504-UWHNB,No
2582-FFFZR,No
8908-NMQTX,No
2187-LZGPL,Yes
1431-AIDJQ,No
6288-LBEAR,No
4597-NUCQV,Yes
9019-QVLZD,Yes
8413-YNHNV,No
5808-TOTXO,No
4369-NYSCF,No
6333-YDVLT,No
5324-KTGCG,No
5599-HVLTW,No
7394-LWLYN,No
3707-LRWZD,Yes
6873-UDNLD,No
2700-LUEVA,No
1455-ESIQH,Yes
0958-YHXGP,No
1101-SSWAG,No
2979-SXESE,Yes
4013-TLDHQ,Yes
5743-KHMNA,No
4194-FJARJ,No
5325-UWTWJ,No
3969-GYXEL,No
9208-OLGAQ,No
3244-CQPHU,No
2674-MLXMN,No
9708-HPXWZ,No
6992-TKNYO,No
4468-YDOVK,No
3754-DXMRT,Yes
5792-JALQC,No
7130-VTEWQ,Yes
2200-DSAAL,No
4302-ZYFEL,No
9351-LZYGF,No
4366-CTOUZ,No
6121-VZNQB,Yes
7903-CMPEY,Yes
1518-OMDIK,No
6671-NGWON,No
0595-ITUDF,No
6996-KNSML,Yes
1955-IBMMB,No
0096-BXERS,No
3806-YAZOV,No
7998-ZLXWN,No
6253-WRFHY,No
9133-AYJZG,No
2675-OTVVJ,No
8680-CGLTP,No
8430-TWCBX,No
5018-GWURO,No
6741-QRLUP,No
4737-HOBAX,No
0537-QYZZN,No
3340-QBBFM,No
1704-NRWYE,Yes
2592-SEIFQ,Yes
8200-KLNYW,No
3372-CDXFJ,No
4781-ZXYGU,No
7632-YUTXB,No
2718-YSKCS,No
9896-UYMIE,No
0853-NWIFK,No
8212-CRQXP,No
6980-CDGFC,No
7691-XVTZH,No
2520-SGTTA,No
7481-ATQQS,Yes
2277-VWCNI,No
1088-CNNKB,No
8642-GVWRF,Yes
1930-BZLHI,No
3400-ESFUW,Yes
5868-YTYKS,No
3525-DVKFN,No
1482-OXZSY,No
0377-JBKKT,No
5778-BVOFB,No
3373-YZZYM,No
2057-ZBLPD,Yes
0228-MAUWC,No
5502-RLUYV,Yes
0023-HGHWL,Yes
7663-YJHSN,No
4915-BFSXL,No
3086-RUCRN,No
5215-LNLDJ,No
7576-JMYWV,No
9039-RBEEE,Yes
0257-KXZGU,No
1307-ATKGB,No
8417-FMLZI,Yes
3714-XPXBW,No
1850-AKQEP,No
2824-DXNKN,No
5227-JSCFE,No
0848-ZGQIJ,No
3621-CHYVB,No
8042-RNLKO,No
1792-UXAFY,Yes
5372-FBKBN,No
0420-TXVSG,No
6217-TOWGS,No
0515-YPMCW,Yes
0378-XSZPU,Yes
1045-LTCYT,No
1544-JJMYL,No
4636-JGAAI,No
6874-SGLHU,No
5951-AOFIH,No
4729-XKASR,Yes
3059-NGMXB,No
8652-YHIYU,No
5278-PNYOX,No
5449-FIBXJ,Yes
3486-HOOGQ,No
5061-PBXFW,No
8630-FJLIB,No
3891-NLXJB,No
4749-OJKQU,No
0577-WHMEV,No
5453-AXEPF,No
3639-XJHKQ,No
3716-LRGXK,No
2263-SFSQZ,No
9950-MTGYX,No
3397-AVTKU,No
4825-FUREZ,No
9837-BMCLM,Yes
2672-OJQZP,No
0137-UDEUO,Yes
3134-DSHVC,No
6161-UUUTA,Yes
7821-DPRQE,No
6543-XRMYR,Yes
2001-EWBQU,No
4925-LMHOK,Yes
1608-GMEWB,No
6695-AMZUF,No
1455-UGQVH,Yes
8410-BGQXN,No
8280-MQRQN,Yes
1619-YWUBB,No
7611-YKYTC,No
2037-SGXHH,Yes
3178-FESZO,Yes
0365-GXEZS,No
0082-OQIQY,No
6087-MVHJH,Yes
4603-JANFB,Yes
3018-TFTSU,Yes
3606-SBKRY,No
4806-KEXQR,Yes
0667-NSRGI,No
7083-YNSKY,Yes
6893-ODYYE,No
8242-JSVBO,No
2479-BRAMR,Yes
9541-ZPSEA,No
2665-NPTGL,No
1139-WUOAH,No
4693-VWVBO,No
7434-SHXLS,Yes
6937-GCDGQ,No
0988-JRWWP,No
5075-JSDKI,No
7908-QCBCA,Yes
8644-XYTSV,No
6711-FLDFB,Yes
3873-WOSBC,No
7465-ZZRVX,No
7975-JMZNT,No
7251-XFOIL,No
4116-IQRFR,No
3714-JTVOV,Yes
8259-DZLIZ,No
0442-ZXKVS,No
7853-WNZSY,No
3120-FAZKD,No
8606-OEGQZ,No
0225-ZORZP,No
4702-IOQDC,Yes
9489-JMTTN,No
0575-CUQOV,No
0967-BMLBD,No
6178-KFNHS,Yes
2830-LEWOA,No
5006-MXVRN,No
1264-BYWMS,Yes
9658-WYUFB,Yes
8327-WKMIE,No
6917-FIJHC,No
5329-KRDTM,No
7797-EJMDP,No
3530-VWVGU,No
2013-SGDXK,Yes
6368-NWMCE,No
3633-CDBUW,No
0707-HOVVN,No
8580-QVLOC,Yes
3956-MGXOG,No
9274-UARKJ,No
4077-HWUYD,No
2012-NWRPA,Yes
8808-ELEHO,Yes
0103-CSITQ,No
3506-LCJDC,Yes
8671-KKKOS,No
7305-ZWMAJ,No
9518-XXBXE,No
3934-HXCFZ,Yes
6578-KRMAW,No
4860-IJUDE,No
7666-WKRON,Yes
9688-YGXVR,No
0423-UDIJQ,No
1945-XISKS,No
4910-AQFFX,Yes
2154-KVJFF,Yes
5360-LJCNJ,No
2607-FBDFF,No
9647-ERGBE,Yes
3428-XZMAZ,Yes
1100-DDVRV,No
0378-TOVMS,Yes
4355-HBJHH,Yes
6728-WYQBC,No
9058-CBREO,Yes
9029-FEGVJ,No
7216-KAOID,No
0318-QUUOB,Yes
6145-NNPNO,No
5520-FVEWJ,Yes
5339-TJFEK,No
5572-ZDXHY,Yes
2074-GUHPQ,No
4625-XMOYM,No
5827-MWCZK,No
1385-TQOZW,No
5914-XRFQB,No
4329-YPDDQ,No
4804-NCPET,No
3750-CKVKH,Yes
5944-UGLLK,No
8063-GBATB,Yes
7787-BNTZM,No
2252-ISRNH,No
9415-TPKRV,No
5322-TEUJK,No
4547-KQRTM,Yes
4877-EVATK,Yes
1866-DIOQZ,No
8375-KVTHK,No
2697-NQBPF,No
3709-OIJEA,No
7639-SUPCW,Yes
1386-ZIKUV,No
0599-XNYDO,No
6377-WHAOX,No
6855-VLGOS,No
8999-XXGNS,No
8746-OQQRW,No
3181-MIZBN,No
0471-ARVMX,No
7766-CLTIC,No
5650-YLIBA,No
0825-CPPQH,No
9084-OAYKL,No
6122-LJADA,No
2400-XIWIO,No
7524-VRLPL,No
1069-XAIEM,Yes
7569-NMZYQ,No
5201-USSQZ,No
2105-PHWON,No
1494-EJZDW,No
4884-TVUQF,No
8003-EWNDZ,No
1897-RCFUM,No
9256-JTBNZ,No
4658-HCOHW,Yes
2211-RMNHO,No
2432-TFSMK,No
3440-JPSCL,Yes
4929-ROART,No
1834-ABKHQ,No
1741-WTPON,No
3932-IJWDZ,No
1240-HCBOH,No
3594-KADLU,No
8065-BVEPF,No
3796-ENZGF,No
1734-ZMNTZ,No
2853-CWQFQ,No
0813-TAXXS,No
2519-TWKFS,No
2889-FPWRM,Yes
0626-QXNGV,No
6723-CEGQI,No
6987-XQSJT,Yes
4732-RRJZC,No
9499-XPZXM,No
4338-EYCER,No
3007-FDPEA,No
6350-XFYGW,No
4290-BSXUX,Yes
8513-OLYGY,No
0311-QYWSS,No
8705-DWKTI,No
8755-IWJHN,No
0325-XBFAC,Yes
4480-QQRHC,No
0929-PECLO,No
3680-CTHUH,No
1202-KKGFU,No
6112-KTHFQ,No
1852-XEMDW,No
2462-XIIJB,Yes
4760-XOHVN,Yes
1820-DJFPH,No
9426-SXNHE,No
9068-FHQHD,No
1269-FOYWN,No
9470-YFUYI,No
7817-BOQPW,Yes
7402-EYFXX,No
1853-UDXBW,Yes
9895-VFOXH,No
5458-CQJTA,Yes
1230-QAJDW,No
5701-ZIKJE,No
5219-YIPTK,Yes
5032-MIYKT,No
7396-VJUZB,No
9717-QEBGU,No
5172-RKOCB,No
6509-TSGWN,No
3540-RZJYU,Yes
3178-CIFOT,No
2091-MJTFX,Yes
4530-NDRKU,No
5985-TBABQ,No
9800-ONTFE,No
6743-HHQPF,No
8455-HIRAQ,No
6616-AALSR,No
0883-EIBTI,Yes
9415-ZNBSX,No
4018-KJYUY,No
0722-TROQR,Yes
7571-YXDAD,Yes
3884-UEBXB,No
8780-RSYYU,No
5537-UXXVS,No
1791-PQHBB,No
8701-DGLVH,No
8741-LQOBK,No
3393-FMZPV,Yes
8082-GHXOP,No
6402-ZFPPI,Yes
0980-FEXWF,No
7486-KSRVI,Yes
3011-WQKSZ,No
8443-WVPSS,Yes
3006-XIMLN,Yes
8218-FFJDS,No
1986-PHGZF,No
9965-YOKZB,Yes
0504-HHAPI,Yes
9360-OMDZZ,No
6305-YLBMM,Yes
0345-XMMUG,No
8024-XNAFQ,No
3647-GMGDH,Yes
2988-GBIVW,No
2832-SCUCO,No
7036-ZZKBD,No
3791-LGQCY,Yes
0265-PSUAE,No
0463-TXOAK,No
0594-UFTUL,No
9509-MPYOD,No
9128-CPXKI,No
0129-KPTWJ,No
8166-ZZTFS,Yes
5855-EIBDE,No
5365-LLFYV,No
5956-YHHRX,No
6008-NAIXK,No
2956-GGUCQ,Yes
1928-BXYIV,No
5760-FXFVO,No
6595-COKXZ,Yes
0961-ZWLVI,No
5181-OABFK,No
4007-NHVHI,No
7816-VGHTO,No
5871-DGTXZ,No
7550-WIQVA,No
7544-ZVIKX,No
0016-QLJIS,No
7508-DQAKK,No
5176-OLSKT,No
9356-AXGMP,No
3556-BVQGL,No
0362-ZBZWJ,Yes
8979-CAMGB,No
4211-MMAZN,Yes
7581-EBBOU,No
4274-OWWYO,Yes
5073-RZGBK,No
1541-ETJZO,Yes
2192-CKRLV,No
3154-HMWUU,No
6119-SPUDB,No
6522-OIQSX,No
7813-ZGGAW,No
8748-HFWBO,No
1052-QJIBV,No
1319-YLZJG,No
4106-HADHQ,Yes
0723-FDLAY,No
3050-RLLXC,No
9298-WGMRW,No
2369-UAPKZ,Yes
3088-LHEFH,No
2778-OCLGR,Yes
6583-KQJLK,No
8544-JNBOX,No
6681-ZSEXG,No
6139-ZZRBQ,No
6116-RFVHN,No
0637-KVDLV,Yes
8884-FEEWR,No
3125-RAHBV,No
6633-MPWBS,Yes
0373-AIVNJ,No
8785-EPNCG,Yes
1682-VCOIO,No
5729-KLZAR,Yes
2072-ZVJJX,No
8849-AYPTR,No
9518-IMLHK,No
1582-RAFML,Yes
3646-ITDGM,No
8740-CRYFY,Yes
3569-VLDHH,No
8224-KDLKN,No
7594-LZNWR,No
4001-TSBTV,No
2962-XPMCQ,Yes
8727-XDPUD,No
1043-UXOVO,No
1064-FBXNK,No
3996-ZNWYK,No
2878-DHMIN,No
7762-ONLJY,No
1678-FYZOW,Yes
5795-BKOYE,No
8627-EHGIP,Yes
7402-PWYJJ,No
5480-TBGPH,Yes
0018-NYROU,No
7501-VTYLJ,No
7608-RGIRO,No
0480-BIXDE,No
5895-QSXOD,No
9814-AOUDH,No
6175-IRFIT,No
8760-ZRHKE,No
1622-HSHSF,No
8854-CCVSQ,Yes
6749-UTDVX,No
5542-DHSXL,No
9102-OXKFY,No
0511-JTEOY,Yes
5216-WASFJ,No
7808-DVWEP,No
7067-KSAZT,Yes
2284-VFLKH,No
0366-NQSHS,No
6532-YLWSI,Yes
3807-BPOMJ,No
3892-NXAZG,No
4948-WBBKL,No
4182-BGSIQ,No
9300-AGZNL,Yes
0988-AADSA,No
9972-NKTFD,No
3717-LNXKW,No
5734-EJKXG,No
2207-RYYRL,No
6729-FZWSY,No
9695-IDRZR,No
8144-DGHXP,No
7814-LEEVE,No
1112-CUNAO,Yes
5175-AOBHI,Yes
5174-RNGBH,Yes
8631-WUXGY,No
7270-BDIOA,Yes
9565-JSNFM,Yes
5906-DVAPM,No
6654-QGBZZ,No
8348-JLBUG,No
0607-DAAHE,Yes
5641-DMBFJ,No
9200-NLNPD,No
2664-XJZNO,No
9732-KPKBW,Yes
3339-EAQNV,No
0921-OHLVP,No
3389-YGYAI,Yes
9560-ARGQJ,Yes
8350-NYMVI,No
1600-DILPE,No
